store_id,store_name,category_id,category,category_description,item_id,item_name,description,price,original_price,image_filename,image_url,source_url,clean_image_filename,Notes
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880593,Adobada Taco,"Spicy marinated pork on a soft corn tortilla topped with guacamole, diced tomatoes, onions, and cilantro.",$4.22_),,adobada-taco-198880593.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b656b3e0-4eed-49fc-a3b8-c2872151589e-retina-large.jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,adobada-taco-198880593.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880594,Beef Taco,"Grilled steak, shredded lettuce, and cheese in a crispy hard shell taco.",$3.99_),,beef-taco-198880594.png,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ca1ffbde-9998-4443-bc51-cd2b91201809-retina-large.png",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,beef-taco-198880594.png,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,8139021260,Birria Taco Salad,"Tender slow-cooked beef in a crispy hard shell bowl with rice, sour cream, avocado, cheese, lettuce, and picó de gallo.",$11.99_),,birria-taco-salad-8139021260.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d12f61d6-f514-415d-a7da-ca12927f8df9-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,birria-taco-salad-8139021260.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880597,Cabeza Taco,Tender beef head on a soft corn torilla topped with fresh chopped onion and cilantro.,$4.24_),,cabeza-taco-198880597.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/7b135372-9f20-4dd9-b576-779420b60c0e-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,cabeza-taco-198880597.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880589,Carne Asada Taco,"Grilled steak on a soft corn torilla topped with guacamole, picó de gallo, onion, and cilantro.",$4.99_),,carne-asada-taco-198880589.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/fb65fdaa-f194-4656-bd5b-3ecafee348dd-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carne-asada-taco-198880589.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880609,Carne Asada Taco Salad,"Grilled steak in a crispy hard shell bowl with avocado, sour cream, cheese, picó de gallo, rice, and lettuce. Garnished with orange.",$9.67_),,carne-asada-taco-salad-198880609.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/02081e06-6043-428b-9d37-aaec74408a2f-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carne-asada-taco-salad-198880609.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880592,Carnitas Taco,"Tender shredded pork with creamy sliced avocado, diced tomatoes, onions, and fresh cilantro in a soft tortilla.",$4.22_),,carnitas-taco-198880592.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/be27b75f-046d-4c77-85d5-b0bdf9abef09-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carnitas-taco-198880592.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,8139021259,Carnitas Taco Salad,"Slow-cooked pork in a crispy hard shell bowl with creamy sliced avocado, sour cream, cheese, picó de gallo, rice, and lettuce. Garnished with orange.",$10.75_),,carnitas-taco-salad-8139021259.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6bd591ba-91c4-42d2-a3fa-27d8e8e2e691-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carnitas-taco-salad-8139021259.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,564140620,Chicken Taco Salad,"Grilled chicken in a crispy hard shell bowl with creamy sliced avocado, sour cream, cheese, picó de gallo, rice, and lettuce. Garnished with orange.",$10.25_),,chicken-taco-salad-564140620.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/f4ebfc28-049b-401f-a65c-7f125e3c1d03-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,chicken-taco-salad-564140620.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,564140375,Del Mar Taco Salad Shrimp and Crab Meat,"Fresh shrimp and tender crab meat in a crispy hard shell bowl with sour cream, cheese, cucumber, rice, and lettuce.",$10.99_),,del-mar-taco-salad-shrimp-and-crab-meat-564140375.png,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/76fc198b-eb40-47dd-9d8b-643f81c43c6f-a3f0659b-a04a-4710-a629-e5953ab0d401-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,del-mar-taco-salad-shrimp-and-crab-meat-564140375.png,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880595,Fish Taco,"Crispy fish topped with shredded cabbage, diced tomatoes, and fresh cilantro, drizzled with creamy sauce, all wrapped in a soft taco shell.",$3.87_),,fish-taco-198880595.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/61b63c44-b666-4d8e-b6de-09402555a308-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,fish-taco-198880595.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880603,Ground Beef Taco,"Ground beef, sour cream, cheese, and lettuce in a crispy hard shell.",$3.25_),,ground-beef-taco-198880603.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/3730357c-13b4-43c6-bf3d-c98faff5a035-retina-large.JPG",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,ground-beef-taco-198880603.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880590,Pollo Asado Taco,"Grilled chicken on a soft corn tortilla topped with guacamole, diced tomatoes, onions, and cilantro.",$4.22_),,pollo-asado-taco-198880590.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b89880e6-be8e-401e-aa70-ea2e8cfa4131-retina-large.png",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,pollo-asado-taco-198880590.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880605,Potato Taco,,$2.45_),,potato-taco-198880605.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d7d5019a-3042-40ed-af96-c1f07f4dbc1a-retina-large.jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,potato-taco-198880605.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,7176579097,Quesabirria Taco,Quesabirria taco includes cheese onion cilantro.,$4.20_),,quesabirria-taco-7176579097.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7993a919-2fa7-48b9-927f-a9799690f38e-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,quesabirria-taco-7176579097.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,359798143,Shredded Chicken Taco,With cheese and lettuce.,$2.99_),,beef-taco-198880594.png,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/ca1ffbde-9998-4443-bc51-cd2b91201809-retina-large.png",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,shredded-chicken-taco-359798143.png,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos stuffed with meat and toppings.,198880596,Shrimp Taco,"Grilled shrimp topped with shredded cabbage, diced tomatoes, and fresh cilantro, drizzled with creamy sauce in a soft taco shell.",$4.50_),,shrimp-taco-198880596.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/931da788-cb2d-42d5-97e5-7a8ac0d4598b-retina-large.jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,shrimp-taco-198880596.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos with generous fillings and fresh toppings.,28128242562,Shrimp Taco Salad,"Grilled shrimp atop a crispy tortilla bowl with shredded cheese, fresh picó de gallo, sliced cucumbers, and avocado.",$13.99_),,shrimp-taco-salad-28128242562.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/0b118d20-98e6-4e5d-bb3a-fd472d9cce74-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,shrimp-taco-salad-28128242562.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos with generous fillings and fresh toppings.,7172256177,Birria Taco,Slow-cooked birria topped with diced onion and fresh cilantro in a soft corn tortilla.,$4.15_),,quesabirria-taco-7176579097.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/7993a919-2fa7-48b9-927f-a9799690f38e-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,taco-birria-7172256177.jpg,
240502,Armandos Mexican Food,category-20595909,Tacos,Full-sized tacos with generous fillings and fresh toppings.,198880604,Del Mar Taco,"Shrimp and crab meat with rice, shredded cabbage, picó de gallo, and sour cream in a soft tortilla.",$4.15_),,taco-del-mar-198880604.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/06b29f12-d033-4bf1-933e-21a1c5571e05-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,taco-del-mar-198880604.jpg,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880582,Adobada Torta,"Marinated pork, guacamole, picó de gallo, and lettuce on a toasted Mexican roll.",$12.99_),,adobada-torta-198880582.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/2bc19de7-2044-471e-bdee-952796d6a163-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,adobada-torta-198880582.jpg,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880580,Asada Torta,"Grilled steak, guacamole, picó de gallo, and lettuce on a toasted Mexican roll.",$12.76_),,asada-torta-198880580.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/081f8898-ec96-4a6f-a478-7b26e78e1868-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,asada-torta-198880580.jpg,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880586,Beef Torta,"Shredded beef with tomatoes, onions, bell peppers, guacamole, and lettuce on a toasted Mexican roll.",$9.99_),,,,https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,3736422304,Birria Torta,"Slow-cooked birria, rice, refried beans, onion, and cilantro on a toasted Mexican roll.",$12.99_),,birria-torta-3736422304.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/930e4b58-34c9-4fc7-91c3-5ff64b176421-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,birria-torta-3736422304.jpg,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880583,Carnitas Torta,"Tender carnitas, guacamole, picó de gallo, and lettuce on a toasted Mexican roll.",$12.99_),,carnitas-torta-198880583.png,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/09e40952-f6ff-4966-89ac-8461c8d01ffa-7e120ee1-9362-46b9-9bb0-25b9955946f4-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carnitas-torta-198880583.png,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880584,Chorizo Torta,"Chorizo and egg with guacamole, picó de gallo, and lettuce on a toasted Mexican roll.",$11.99_),,chorizo-torta-198880584.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/f14785d4-dd48-400f-8d03-9563c947b13c-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,chorizo-torta-198880584.jpg,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880588,Ham Torta,"Breakfast ham, sliced avocado, tomatoes, and lettuce on a toasted Mexican roll.",$9.67_),,ham-torta-198880588.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/573c6d2c-789a-406d-869f-3e12fcfcb7e5-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,ham-torta-198880588.jpg,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880585,Machaca Torta,"Shredded beef and eggs with tomatoes, bell peppers, onions, guacamole, and lettuce on a toasted Mexican roll.",$10.99_),,,,https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,198880581,Pollo Asado Torta,"Grilled chicken, guacamole, picó de gallo, and lettuce on a toasted Mexican roll.",$12.99_),,pollo-asado-torta-198880581.png,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/2a73c824-5139-4aef-81c0-d99d82168f36-6c1daa5f-97ec-46e5-b674-41664fb772c2-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,pollo-asado-torta-198880581.png,
240502,Armandos Mexican Food,category-20595908,Tortas,Toasted Mexican sandwiches piled with savory fillings and fresh toppings.,445069647,Torta with Fries,"Your choice of meat and classic torta toppings on a toasted Mexican roll, served with french fries.",$11.67_),,torta-with-fries-445069647.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d7167e01-258f-44bc-973b-9661785c01bc-retina-large.JPG",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,torta-with-fries-445069647.jpg,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",198880540,Adobada Sope,"A thick corn masa base topped with marinated pork, refried beans, lettuce, and cheese.",$4.99_),,adobada-sope-198880540.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/d19c7b86-e598-4443-8bd1-cd69a5ae3318-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,adobada-sope-198880540.jpg,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",198880537,Asada Sope,"A thick corn masa base topped with grilled steak, refried beans, lettuce, and cheese.",$4.99_),,asada-sope-198880537.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/f59f7587-c10f-4c1e-90fd-24bca4907896-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,asada-sope-198880537.jpg,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",198880541,Beef Sope,"A thick corn masa base topped with shredded beef, refried beans, lettuce, cheese, and sour cream.",$4.99_),,pollo-sope-198880539.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b2dad8e9-bdb9-42f8-a38c-1e2a492519e6-retina-large.jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,beef-sope-198880541.jpg,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",6416075485,Birria Sope,"A thick corn masa base topped with slow-cooked birria, refried beans, lettuce, and cheese.",$4.99_),,,,https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",564138398,Cabeza Sope,"A thick corn masa base topped with tender beef head, refried beans, lettuce, and cheese.",$4.99_),,cabeza-sope-564138398.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/9c9e00a5-6fd2-48bf-913d-0e9a10643ef7-retina-large.jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,cabeza-sope-564138398.jpg,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",198880542,Carnitas Sope,"A thick corn masa base topped with tender carnitas, refried beans, lettuce, and cheese.",$4.99_),,carnitas-sope-198880542.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/4d329c52-c736-4979-9567-7d39abf7466b-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carnitas-sope-198880542.jpg,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",198880539,Pollo Sope,"A thick corn masa base topped with shredded chicken, refried beans, lettuce, and cheese.",$4.99_),,pollo-sope-198880539.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b2dad8e9-bdb9-42f8-a38c-1e2a492519e6-retina-large.jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,pollo-sope-198880539.jpg,
240502,Armandos Mexican Food,category-20595900,Sopes,"Thick corn masa bases layered with beans, meat, lettuce, and cheese.",564138455,Veggie Sope,"A meatless thick corn masa base topped with refried beans, lettuce, and cheese.",$4.10_),,pollo-sope-198880539.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/b2dad8e9-bdb9-42f8-a38c-1e2a492519e6-retina-large.jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,veggie-sope-beans-cheese-lettuce-no-meat-564138455.jpg,
240502,Armandos Mexican Food,category-20595906,Tostadas,"Crisp tostada shells layered with beans, meat, lettuce, and cheese.",198880574,Bean Tostada,"A crisp tostada shell topped with refried beans, lettuce, and cheese.",$5.67_),,beans-tostada-198880574.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/4f0a7e69-20c4-4b7b-9c2e-5a6d02918b28-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,beans-tostada-198880574.jpg,
240502,Armandos Mexican Food,category-20595906,Tostadas,"Crisp tostada shells layered with beans, meat, lettuce, and cheese.",198880573,Beef Tostada,"A crisp tostada shell topped with shredded beef, refried beans, lettuce, and cheese.",$6_),,beef-tostada-198880573.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/3964c09d-eaa6-47e4-9ece-91fd91d5d782-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,beef-tostada-198880573.jpg,
240502,Armandos Mexican Food,category-20595906,Tostadas,"Crisp tostada shells layered with beans, meat, lettuce, and cheese.",198880570,Carne Asada Tostada,"A crisp tostada shell topped with grilled steak, refried beans, lettuce, and cheese.",$6.99_),,carne-asada-tostada-198880570.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/18b33790-464e-4e0e-946b-d43421acc82c-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carne-asada-tostada-198880570.jpg,
240502,Armandos Mexican Food,category-20595906,Tostadas,"Crisp tostada shells layered with beans, meat, lettuce, and cheese.",3827669440,Carnitas Tostada,"A crisp tostada shell topped with tender carnitas, refried beans, lettuce, and cheese.",$6.99_),,carnitas-tostada-3827669440.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/e0f23055-dfce-4da0-852a-c838421a12eb-retina-large.JPG",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,carnitas-tostada-3827669440.jpg,
240502,Armandos Mexican Food,category-20595906,Tostadas,"Crisp tostada shells layered with beans, meat, lettuce, and cheese.",198880572,Chicken Tostada,"A crisp tostada shell topped with grilled chicken, refried beans, lettuce, and cheese.",$6.99_),,chicken-tostada-198880572.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/6e40c1e2-e642-4902-b598-538146420557-retina-large.JPG",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,chicken-tostada-198880572.jpg,
240502,Armandos Mexican Food,category-20595906,Tostadas,"Crisp tostada shells layered with beans, meat, lettuce, and cheese.",22783650559,Lengua Tostada,"A crisp tostada shell topped with tender beef tongue, refried beans, lettuce, and cheese.",$8.99_),,,,https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,,
240502,Armandos Mexican Food,category-20595906,Tostadas,"Crisp tostada shells layered with beans, meat, lettuce, and cheese.",6929631873,Al Pastor Tostada,"A crisp tostada shell topped with marinated pork, refried beans, lettuce, and cheese.",$6.99_),,,,https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,,
240502,Armandos Mexican Food,category-20595907,Enchiladas,"Rolled corn tortillas topped with salsa, cheese, and lettuce.",6912777372,Asada Enchiladas with Green Sauce,"Carne asada rolled in corn tortillas, topped with green salsa, cheese, and shredded lettuce.",$8.99_),,two-chicken-enchiladas-rice-and-beans-5765626765.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photosV2/a2e56aa0-c7c8-4d88-95fc-f294c566849d-retina-large.jpg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,asada-enchiladas-green-sauce-6912777372.jpg,
240502,Armandos Mexican Food,category-20595907,Enchiladas,"Rolled corn tortillas topped with salsa, cheese, and lettuce.",6921460910,Asada Enchiladas with Red Sauce,"Carne asada rolled in corn tortillas, topped with red salsa, cheese, and shredded lettuce.",$8.67_),,cheese-enchiladas-198880575.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/bae599a6-aa29-4528-8d22-9cb49298e37c-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,asada-enchiladas-red-sauce-6921460910.jpg,
240502,Armandos Mexican Food,category-20595907,Enchiladas,"Rolled corn tortillas topped with salsa, cheese, and lettuce.",198880576,Beef Enchiladas,"Shredded beef rolled in corn tortillas, topped with red salsa, cheese, and shredded lettuce.",$8.99_),,two-enchiladas-combo-1-chicken-1-cheese-red-sauce-8880117979.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/c4cbacdf-ff2c-494b-b3ed-463b9a863c0b-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,beef-enchiladas-198880576.jpg,
240502,Armandos Mexican Food,category-20595907,Enchiladas,"Rolled corn tortillas topped with salsa, cheese, and lettuce.",198880575,Cheese Enchiladas,"Cheese rolled in corn tortillas, topped with red salsa, more cheese, and shredded lettuce.",$8.99_),,cheese-enchiladas-198880575.jpg,"https://img.cdn4dd.com/cdn-cgi/image/fit=contain,width=1200,height=672,format=auto/https://doordash-static.s3.amazonaws.com/media/photos/bae599a6-aa29-4528-8d22-9cb49298e37c-retina-large-jpeg",https://www.doordash.com/store/armandos-mexican-food-moreno-valley-240502/1730119/consider,cheese-enchiladas-198880575.jpg,
